WorkerId,AcceptTime,SubmitTime,Answer 53,type,grammaticality,sentence,response,rt,locative,subject,copula,question_number
V0Z6K0QSIDS6815D3DAYAZKMY5B6BONFRA2O3ZHQKQ7DC8YGXV,Sat Jan 02 05:44:24 PST 2016,Sat Jan 02 05:51:51 PST 2016,"""English""",filler,0,The men play checkers in the park.,7,30972,on the table,sg, is,52
1493L19F9Z6R44C9WBSY9DGVHTTUH8R4TR8WGT1O097KI82W90,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,The employee have come in late every day.,2,6440,,,,50
YGNFA846UCNWEZTWLLCGVODBUFYZU1PN4LHODUFIMYIJ6370MJ,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,All of the students eats in the cafeteria.,6,9064,,,,33
93Q2SL5Y3BH15VH109A528ITUO1Z2WPUWHL2L1YUZ9R5L40G9G,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Every dolphin like to play.,3,6955,,,,39
Q0R6HI7HCP2J2N7O4MZAQZ0L91BGT73KW4SP5GYSJLQ7GGMHZE,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,All of the birds sleeps on my roof.,6,7752,,,,29
T3HDNNN868Z7AF0WR5VMQB5SYZS0VY197WTDQFJSLM10NQ8MON,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Some managers suggested that we fire he.,1,5185,,,,28
1WW92FBWOQ1AUCTMS249T7XH3HQ9B0D3F0OLHAZXDZNPN0KIWZ,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Every house in the neighborhood have internet access.,3,5608,,,,25
C0DIZ45BNZ8FI3IDB168V2BLMIXSZISKTDWU0RI9SG59HCCXR0,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The politicians debated among themselves in private.,7,4163,,,,24
PN1Y35TB7TQ1COO21NVQ30LD3EVD4ELIEDVIBW02XWQIQ8QS6W,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There are a pillow on top of the bed.,3,5105,on top of the bed,sg, are,27
YK7SZH33VMXCMEG5NU09HH1IWE8YJLLKIK5QGRACQIY35K4WNQ,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,All of the doctors said that her was healthy.,1,2380,on top of the bed,sg, are,26
T71CG7ZKLIY8G6PQ3HUJRSRG1F02IUBH5R8TSK8FXWKZ78YE8R,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,The snake is I favorite animal.,2,3115,on top of the bed,sg, are,21
Q3W3ZLSCIQ76TINBK6XK4RTNSS412F6F8157Y8QG65ZR8TJLBB,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,All of the airplanes take off from this runway.,7,3415,on top of the bed,sg, are,20
BPX2ZKJUSXAUS02DZS1SBB0TCPFGPLWPMG21J74JIUJE9WOZE5,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Some clothes of you ended up in my laundry.,1,4208,on top of the bed,sg, are,23
7PNI7AIAK1KPC9ZB8WDBXEVIX61HYDA9I5LJNJZKPZB3MFLOBD,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,1,There's ducks and a swan in the pond.,7,4348,in the pond,conj_pl,'s,22
YOOIXWXPJ0UT4DRBYMVHIS216A5JR5R60YACOEXWQIHR9UVYOO,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The televisions that she owns are broken.,7,5526,in the pond,conj_pl,'s,47
HIT0MVDQI8R2C746KNWTZR48RHAYWOTDO97JRUPMLJ7DNZ7AVP,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There is a truck and a minivan in the driveway.,7,3559,in the driveway,conj_sg, is,46
XDVDT9MYYC68U6LRTVL9AHFB99J9YL84YDK1W1OB0W1QRFC39I,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,The jacket fit he well.,1,3802,in the driveway,conj_sg, is,45
BIWCQWO2AX8ZTPP11H04OQDSGAOVXUF0SUKF20ONWLJSDC6TXC,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,A backpack carries all of my textbooks.,7,3068,in the driveway,conj_sg, is,44
GWTSQ7Z1GMKWOBMWPDHIDA61R5NGEJVDMTPL27TOBR6CPX6TU9,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There are trees and a bush in the yard.,7,3786,in the yard,conj_pl, are,43
LVHT5Z4A1II7MQ9WMDS7YOTBIWFGQM34EI4FJMQP1BNGULKKFR,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,Some women run the shop.,7,2738,in the yard,conj_pl, are,42
K18SLUSOU5349EBVTJ69MXXLJM10UJK5CGPDE50FUFPMTRM1PK,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,A male lion has a large mane.,7,2677,in the yard,conj_pl, are,41
DDMT2AYY2CFZZHH5P6TVF7FOM1BZFL3KN0IYLUDVRFWTCLIGZA,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The stapler requires extra-large staples.,7,2583,in the yard,conj_pl, are,40
FF9VWH10OLUMVMKK5K43C9GMPC2XG039D9KF6DAAJLQJGMAFSQ,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,All of the mice were in it cages.,3,4090,in the yard,conj_pl, are,49
GURJ00SSTUSTD99RK7IRV0ZPANB5ECCJ31AIPSEMHLK7HBK271,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Every parent with a daughter loves she.,1,2744,in the yard,conj_pl, are,48
ECCOH1RWQVCBTY2R4XFU8UNYZV0TZQWSR3PB0I5JUZ1MF74L2K,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,1,There are a giraffe and a panda in the zoo.,3,4995,in the zoo,conj_sg, are,6
KG20J35ZACN0DXIIP9Z2KNUJY3X9IF2TN4JTR71N24T0VG8OX8,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,A hawk is flying after she prey.,1,4789,in the zoo,conj_sg, are,7
HZB544B8D18FUFQEEL1LC1WV2QS9WKDO4UQ8QQSUYUGPRQY5SC,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,I gave the package to her yesterday.,7,4468,in the zoo,conj_sg, are,4
O1EGPTDQNNSVP0H0ZZTDJ98TB0MNZARYD12WRB8UZKCEHE4SQK,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The men play checkers in the park.,7,3968,in the zoo,conj_sg, are,5
0LMR8NLB7O3YWC6D10EVG36E3AM30MCG1CJOD6IWJNTBTSH8B0,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,My stereo have not worked for a while.,3,6039,in the zoo,conj_sg, are,2
HYLTB1JX3LIA3LAANENVXS8Y94USZELRCXFU7PGGCQ5HO97W3Q,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,Children play in this park all the time.,7,4945,in the zoo,conj_sg, are,3
LVYOI98KM6E3WGEW570EJ4ONZ9ZQSV8ZGVVN6L6ZMP9K35NYBP,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,He phone's screen is broken.,1,5697,in the zoo,conj_sg, are,1
QM0GK2NJFQQYGGA35UXA4DX201JQAPA7QYWQCY2H3R72D4S99J,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Every dish him cooks is delicious.,1,5476,in the zoo,conj_sg, are,8
8CV06W4GSTAH9XBPM1WDBTBXCQERMWBOHHVJEFV52GQ8FL60MS,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Some deer make a home for they around here.,1,3486,in the zoo,conj_sg, are,9
JP63HYIJDBMMF97HOOIPXYMYL9OIRH2E615ZBFRL2N7F7IDPLL,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The elephant has a long trunk.,7,2893,in the zoo,conj_sg, are,14
OJKT251O67KONRXJ1DG2ZYFRGX84N5CU36HWQSR5GNJE88TSMZ,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There is turtles and a shark at the aquarium.,5,10133,at the aquarium,conj_pl, is,15
ESM2EEOD3XSNDCZ34BQE877MZ67AA35HGGJGK4FRFQIER8J01N,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,A teacher have to be present during the exam.,5,4483,at the aquarium,conj_pl, is,16
G9JCJRZCD2VKAWMQSHRD5R5TRNP7U8WRUDBLM1Q5Q86TLH137Y,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The computers at the university cost thousands of dollars.,7,4018,at the aquarium,conj_pl, is,17
XA8QG9GMG0UZ26G4IFADHEQTD10BKN4YHNA9F5VRUPDUQ9UNLW,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The gophers were asleep in their holes.,7,3730,at the aquarium,conj_pl, is,10
MRC9N0EH0IIAZNJELGWRYM2WOH4R8L4DUJCMOGF60LN1P6J79S,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There's a restaurant on this block.,7,6632,on this block,sg,'s,11
CIRLI5WKJZKQO9YYFZWP4Z11DP9FUXIPRPTRHUUFVIW1Y8JS37,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,The landlord told I that my lease was up.,3,3623,on this block,sg,'s,12
CS4E5CCQ3SYF0FL413I9K94C1D0PUAAIDTTECFA8GHRLEPHWBM,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,All of the books on the shelf belong to her.,7,7356,on this block,sg,'s,13
T80HVQWMP0BUU867ML1NZ4PN65G8W5WLHS4HLOHTS576I5IWBD,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,1,Some bicycles has to be fixed.,5,5574,on this block,sg,'s,36
SKIM1AP329FV3VJ6PZ4A5YWMURDKG7E9BTA5X23K2MAS365H26,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,A basketball player was cut from the team because he did not come to practice.,7,4875,on this block,sg,'s,37
ZEHHZXBOF4TAZ3S1X7WP8632G6XQD78B1VIH6T1PGC0UB66BXK,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,An apple fell from the tree and hit me.,7,2771,on this block,sg,'s,34
BE3XJ1PM6TS95VV2M8F3YY5DSM9WCJS21LMYY1K0PIO55O5QII,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There is tables in the lounge.,5,6997,in the lounge,pl, is,35
MP8WIXE8M86FCIAY8OI4PS5T4V4WVQ5TBLYFIL7ZS6Y8D7OJ4B,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,Some foxes live in the woods behind my house.,7,4053,in the lounge,pl, is,18
707E17QIJ60AZE3NRWA6T9AYXEV4ODQGIQR1ZUUCPD7XB26702,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There is a pigeon on the sidewalk.,7,3367,on the sidewalk,sg, is,19
SWAXDCFJAU7LD9DAIBSG24F5FFHBAGSROWZLQHHC1D3NL1N7OR,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,Every spider scares me.,7,2244,on the sidewalk,sg, is,30
OPF0BQGOUWNW1P51EYCMNQ8ZRVHQSN2T3PK0JYS2IV2QNH64LZ,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There's magazines on the table.,7,2194,on the table,pl,'s,31
V14WEW5SG8Q8FFWUC2IERW9RJPC3J8BASF7OOAI4S0SUREZB91,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There's a cat and a dog in this house.,7,2732,in this house,conj_sg,'s,38
399M0RC2H4EYLLP9Y3GXOZK904SMNVAKK34TX4EK8C4MP5LQ5Y,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",target,0,There are chickens at this farm.,7,3063,at this farm,pl, are,51
4OZEFSE4PS58F6ROP7MWHOJ4CBO3P3D3JWBTWIUKHZJG61MFTU,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,Every government official plans to attend the meeting.,7,4466,at this farm,pl, are,32
ZWH68GPSWKLPKL3AYHQGEIMSUZQKQW7LV1YG37VAOQJN8WH02Z,Sat Jan 02 05:46:53 PST 2016,Sat Jan 02 05:52:00 PST 2016,"""English""",filler,0,The skunks love to spray me.,7,2812,at this farm,pl, are,52
X24QUSKQQA8TB1VTELXOY5YACEH1JR6584N2FGP2FGTJ1WPN8H,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The men plays checkers in the park.,2,6222,,,,50
3E5LGUZE099EHG5W7M244TLWAB8UZYO9SL6ZLZ6T1YA46UP92L,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The snake is I favorite animal.,1,4603,,,,33
EB6ITB72L7WVU1KRUE8U4Z5MB54CZU09RYKD3AIUOC2TVPIWWO,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There are a table and a chair in the lounge.,2,4332,in the lounge,conj_sg, are,39
HFY3S2VE4ROBOXY2YXM13JUYI5213S7G02N6JZ8TS72AFSCVT7,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The landlord told I that my lease was up.,2,15517,in the lounge,conj_sg, are,29
31EQHGRILQQ4A6HEL60U7OWDW34T9UJK3U8Q08R4TPF4ML44CX,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,A teacher has to be present during the exam.,7,6014,in the lounge,conj_sg, are,28
H2S6QI4WM0HKLB47PMEAYU3C9MO6U07LX3R37QM8KANZED8SGJ,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,The jacket fit him well.,4,9503,in the lounge,conj_sg, are,25
8HI98USJ1KWEMDMLRIQRPS71VO3M4DOG3CQKXQU3Z327NHO74I,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,The employee has come in late every day.,5,7927,in the lounge,conj_sg, are,24
R1MUQQNXKUX22EE9GUIOWX2KEXM2BO30XGREY54J83A120Z6U6,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,0,There's a magazine on the table.,6,6116,on the table,sg,'s,27
ZBJNRCP96VJ5VCYJ6HNG0P15KZAAWYA0V6QDGG0IEEXO64K302,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,All of the birds sleep on my roof.,5,6430,on the table,sg,'s,26
1HNX54E5QMOA0R24F6Y70UXU9EPIPXQ1LFE031ZWV5UPY0XSL1,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The elephant have a long trunk.,2,4492,on the table,sg,'s,21
6G4BF3EJTC5841POOMHDI718MF36UY2H0SOYA8XF79S192ZC9S,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,All of the students eat in the cafeteria.,7,5437,on the table,sg,'s,20
XV9WEESJL6VXC550ZD3G7NQ4U3F97WMOAPKFP93QY6NJNGNNJ4,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,0,There's giraffes and a panda in the zoo.,4,6150,in the zoo,conj_pl,'s,23
GMSO3XO4CS9XMC35DTMR2SA6B7O17SY2YCQ2NA07SY67XHEH34,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,Every dish he cooks is delicious.,7,6766,in the zoo,conj_pl,'s,22
569BVAN2926SNDHXEYNCGNWA9BU3LQOC2GKRC6V4PJ032F8RZI,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,0,There is a restaurant and a bank on this block.,6,6936,on this block,conj_sg, is,47
R0C9215W8CBOBBR39RB3LKS4770VSA3MD35CH8RLP7LZD2YHED,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,A backpack carries all of my textbooks.,7,7636,on this block,conj_sg, is,46
TQJ906BNV2V5GDX5OOAXN2WXA4E8X6END5XHGEXVXS46FWVII4,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,A male lion have a large mane.,2,13399,on this block,conj_sg, is,45
R4FAV7220LWJ3LV32Z9AK4AMYHEHM7DRMPD2BGJZPH801R35A3,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The computers at the university costs thousands of dollars.,6,8422,on this block,conj_sg, is,44
60LUNOF9ZFPT587PM1YO7T7T2U063V9NSICELUNWRMD73UQLDY,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There are cats and a dog in this house.,6,7230,in this house,conj_pl, are,43
OVBGT7KZ98DB9NVA9XQEEVQYR9RDI03NX8E0F4FSI93DCRNAMA,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,Some bicycles have to be fixed.,4,8238,in this house,conj_pl, are,42
6GI5557UBN5PVSH2JQOT6D8ME1WC209RVX7KVYIRPGBT1BNAXV,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,All of the books on the shelf belong to her.,7,6911,in this house,conj_pl, are,41
REUDPHS2QXS37FAAB80HK2LRNQVEVUIUW9NT1PLGE69TYUBJ9F,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,All of the doctors said that her was healthy.,3,7980,in this house,conj_pl, are,40
AGU774KDLM1EG2QSQSCXG4CX4DL357SCGL5H1XXYOI3J9OH5ZN,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,The politicians debated among themselves in private.,7,10031,in this house,conj_pl, are,49
02LZIFHGJS98Z2E9MSR43YFHOCDLR8AO2F1Q12M58YHURHY8AQ,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,Some women run the shop.,5,5546,in this house,conj_pl, are,48
VTYT24I8AXM1TJ6J0MASERX2C3CM7EZM2UAE33CWXGGGMSG6TF,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Every house in the neighborhood have internet access.,3,5560,in this house,conj_pl, are,6
SOYG652UD994OJLUDST5NUBPZAQGXYTU6KIND5SMZJP3ASUXJP,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There's trees in the yard.,3,12853,in the yard,pl,'s,7
WUF1GCBJ61GK0CDX4H4EFZ4RSDFENKPLEYBGW3VOZUNJJYIU6X,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,Children play in this park all the time.,7,7931,in the yard,pl,'s,4
HGNRCAJHFB5TANUBYBLODLJ11AJQQEJFT10KWBEEGOIDTUD02D,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,The stapler requires extra-large staples.,7,5446,in the yard,pl,'s,5
8OO5PHATR0BK0IV62YKGIK1DRAABO624ERZF4K2AKM5HT6I9BB,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,My stereo have not worked for a while.,3,9300,in the yard,pl,'s,2
JA07DENBBIBQG0U66OQ7CGGTK0OAGID4IJNLTK5Q5U0WF5KU43,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,He phone's screen is broken.,1,11184,in the yard,pl,'s,3
DT7CP3N80O5ZEFRSGIZHA5NXGZKIY8IMDBT32S5LKAX8DGDG13,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,I gave the package to her yesterday.,6,10276,in the yard,pl,'s,1
UV9A2CQM8OOJOQXFK9SO9U1KF8OL3FNVDNXFFN8LXDO0S5J732,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Some foxes lives in the woods behind my house.,3,9278,in the yard,pl,'s,8
ASKIBHU8ZBR6MEPFFR3TRIJKPIAULY95K2U8VPJ85ZLU31AVHO,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,A basketball player was cut from the team because he did not come to practice.,6,7944,in the yard,pl,'s,9
OR3HWR5KYVCRLMTW0DZ9LGED8I93OYWEAOLX0AFQAMDKP87YEJ,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,0,There's a chicken and a horse at this farm.,6,10669,at this farm,conj_sg,'s,14
8EJDAJHX6TY3SMJ7XBZMD1M18IU8AKG3JH5C7DKYE1N8VGEEA1,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,Some clothes of yours ended up in my laundry.,7,5938,at this farm,conj_sg,'s,15
EG7K5NB1534W0A9VC7V3AW3DAVKBR5BI9NTH1P2CVK4N29KYX2,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The skunks loves to spray me.,3,8789,at this farm,conj_sg,'s,16
N8ZBDFCYN4WVKBGXEN5KCITRY07MNK0JDD3JZ94G7SMMEYILSD,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Some deer make a home for they around here.,1,6482,at this farm,conj_sg,'s,17
WO41YV8QFJ7UFD60V78BG7HI3G8VZ98EX74GPT5TMNM9CSP2YM,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There is ducks in the pond.,2,5166,in the pond,pl, is,10
15JN43D2J2271299FSEI9Z7O8VVB3R4O1QYX4F0H2M7M16S36X,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Some managers suggested that we fire he.,3,8466,in the pond,pl, is,11
NQYU163ODT93VJGZF53CYL0VXF9B0OVGK970JSY6MP7DO0H7LH,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,The gophers were asleep in their holes.,7,4652,in the pond,pl, is,12
A82T57EILBF0X5D8IU5TK9MZSXSKDF9IKTRY6N2MDDSLT72153,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Every government official plan to attend the meeting.,3,8459,in the pond,pl, is,13
3YE6RWEGCDO91N30CVGEBQDEXFM1ARFV1I5K0GLUMRM0M3E3NU,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,Every parent with a daughter loves her.,3,19271,in the pond,pl, is,36
3KIGGMZ2IVL874IW2XNSS1OQRLAMWKY2LJ9U5T1M0OI9OM2BGY,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Every spider scares I.,1,4392,in the pond,pl, is,37
Y91FE7H1JB7DW194CESNPMTYW4XNFD8T5I11PJFKXLUJM81JNN,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There is a truck in the driveway.,6,4294,in the driveway,sg, is,34
BPO1Y6K7UVP0S5H18EESOPCUH17BNJ6T0EX5UYUSSA41ZW1W1D,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,A hawk is flying after its prey.,7,4665,in the driveway,sg, is,35
3KBCUO5Q7ZII5P9KK0RXSLOD9Q72PW9AQM73P6ZVRTI8QCOFVU,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,The televisions that her owns are broken.,2,5780,in the driveway,sg, is,18
HU7S48NSK0SPFJ14X2SCLKTFRJLBFNYCXRK783OX7CY3S86XPN,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There are turtles at the aquarium.,7,6212,at the aquarium,pl, are,19
5GEIFIPPZN42F77CKKA2HWGQF3LIJHIYQV43VIANEK7SBUGLRN,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,1,There is pillows and a blanket on top of the bed.,5,8311,on top of the bed,conj_pl, is,30
UGC4XSVXKF0I9Q88VFCK6CWSNZW5QJ22LV0SEKNFEDHEJEC9OX,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,All of the airplanes takes off from this runway.,3,7071,on top of the bed,conj_pl, is,31
GWJGPUJ01JO415T9EXPAPH9I59NRAMHBTAROL6BXFZZT783FSS,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,0,All of the mice were in their cages.,7,4493,on top of the bed,conj_pl, is,38
5RR9ZRGFMD4BBQWZZRT729HBR9FDPTVZ7M6CBZ5KF8L6RQAI2C,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",target,0,There are a pigeon on the sidewalk.,2,5180,on the sidewalk,sg, are,51
H2O08O6DI3K3GCQ8RM49UWUOM6E7W38Q53DEMQIDM1YHKY8YWR,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,Every dolphin like to play.,3,4407,on the sidewalk,sg, are,32
NC1LP7LAXMZ8EVKNJ2QIVVXKT2VIKOGC545MVSQ9UF4ZYBEA3Y,Sat Jan 02 05:44:44 PST 2016,Sat Jan 02 05:52:02 PST 2016,"""English""",filler,1,An apple fell from the tree and hit I.,3,6765,on the sidewalk,sg, are,52
